sadness	제라드인뎅 맨날 게라드라고 하셩 ㅠㅠ
joy	요즘 스위치 중고가격이 원가보다 비싸게 나온데요ㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ앜ㅋㅋㅋ
neutral	고소는 어떻게 되고있나요??
joy	술마신거같아요ㅋㅋㅋㅋㅋ
joy	힣히
joy	등드름 ㅋㅋ
neutral	영양제 잘 챙겨드시나용?
sadness	ㅜㅜ동숲 재밌겠다
sadness	이자가..............
joy	동숲 기대되네여 ㅋㅋㅋ
joy	헤헤
joy	ㅎㅎ이 저작권이 있었어요?ㅋㅋㅋ
love	얼굴이 뽀얘요
joy	동숲 기다렸어요!
neutral	네엡^^;;;
joy	하하
neutral	시술이요..?
joy	안녕하세요 흥흥 이런느낌 아닌가여 ㅋㅋㅋㅋㅋㅋㅋ
sadness	어렸을때 동숲못하던 세대가 어른이 되서 그런거같아요ㅠㅠ
neutral	도둑들에서 나오는 사람입니다
joy	ㅋㅋㅋㅋㅋㅋㅋ
sadness	대도님 오늘도 한시간 수다방송하시죠?ㅠㅠ 저 그거 믿고 강아지 산책 나갔다와요 ㅠㅠ!! 꼭 하시간 수다방송해주셔야돼요!
joy	개웃겨
joy	대하!!!!
joy	ㅎㅎ 을 호호 로 ㅂ
neutral	어릴때 많이 했었어요
joy	대하
neutral	이모티콘 다시 유행했었는데
joy	플스로 안나오나 ㅋㅋㅋㅋ케
joy	혜혜
joy	대하대하
joy	대도님이 어제 꿈이 나왔는데 오늘 괜히 동네 형같이 느껴져요 ㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 함축ㅋㅋㅋ
love	그래도 얼굴에서 광이 나시네요 잘 닦은 사과같아여
neutral	저도
sadness	흐헝
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	ㅇㅈ 잘보일라면 ㅎㅎ
joy	안녕하세요!!!
joy	대하대하
neutral	🦐🦐
joy	ㅋㅋㅋ
joy	ㅋㅋ대도티콘ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	이름만 봤는데 벌써 재밌다
joy	다들 ㅎㅎ 읽는법이 다르네요 ㅋㅋㅋ
joy	대하!
neutral	자기ppl
sadness	대도님 용과같이 제로 다시 하실생각 없으신가요 ㅠㅠㅠㅠ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	뭔가 피부과 다녀오신거 같았어요 ㅋㅋㅋ
sadness	60~70 ㅠㅠ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	□□□
fear	헐 스위치 무섭다
neutral	안녕하세요
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	희희
sadness	선생님이 즐겨 사용하시는 홀리소드가 2타에서 1타로 줄었습니다요 ㅠㅠ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋ대도티콘ㅋㅋㅋㅋ
joy	기본반찬ㅋㅋㅋㅋㄱㅋ
joy	그냥 히읗히읗 아니에요?
neutral	아 맞아요 ㅠㅠㅋㅋㅋㅋㅋㅋㅋㅋ
sadness	등드름ㅠㅠㅠㅠ
joy	썸남한테는 ㅎㅎㅎㅎ 를 쓰죠 ㅎㅎㅎ
neutral	유재석씨 모델인 화장품이 피부 트러블에 꽤나 효과 있어요
neutral	딱히 할말 없을떈 글쿤 이거든욧
joy	대하
joy	그럼 ㅋㅋ 이랑 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ의 차이는 뭐죠
joy	ㅋㅋㅋㅋㅋㅋㅋ
joy	예의지킬때쓰긴하죠ㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㄱ
love	대도님 얼굴 작아진거같아용
neutral	동숲!
joy	ㅋㅋ 는 크크 맞죠
surprise	기기는 난리 났는데 칩은 R4칩이 점령을 흐미...
sadness	너굴상점에서 너굴마트까지..
joy	볼이 뽈록하심ㅋㅋ
joy	우와 부럽 부럽 ㅜㅠ 닌텐도스위치 동숲이라닛
sadness	피부는 시간과 돈이 있으면 충분히 좋아질 수 있죠 근데 등드름은 진짜 힘들긴 해요 아직 확실한 관리 방법을 못찾아서 방황중이에요ㅠㅠㅠㅜㅜ
joy	그럼 우왕ㅋ굳ㅋ이거 유행할땐 어케 읽음?
joy	본격 빛갚기 게임 ㅋㅋㅋ
joy	꺄하 대하대하
joy	톤이 이상하잖아여!!!
joy	ㅋㅋ는 숨쉬듯이 쓰게 되는거 같아욤ㅋㅋㅋ
neutral	섬이름이랑 캐릭터 이름 대출한도 초과!
neutral	하악하악
joy	ㅋ 이거 은근 기분나빠여ㅋㅋㅋ
joy	ㅋ는 만능이지
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	ㅎㅎ=호호
joy	안녕하세요!
love	옷 이쁘당
sadness	턱깎으시게여?ㅜㅜ
joy	언제적 애니콜입니깤ㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	땡기는거
joy	대도님 대하
joy	안녕하세용
joy	히히 요
joy	전 키키나 킥킥으로 읽음
joy	요새는 크크루크크 지
neutral	당근 당근 당근
sadness	사람들 동숲에디션 스위치 50마넌에 리셀하더라고요 ㅠㅠ 짱비싸
joy	전 키키 히히 로 읽는데ㅋㅋㅋ
joy	동숲나와서 오늘 닌텐도 구입햇어여ㅋㅋㅋㅋㅋ 루이지때 고민하다가 동숲에서 구입완료 ㅋㅋㅋ 후히히
joy	넝담~ㅎㅎ 은요
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	원장님의 위로
joy	대하 ~~
joy	저도 흐흐 라고 읽어옄ㅋㅋ
joy	대하!!!
neutral	저 인조가죽 사서 엄마께 가방 만들어드릴꺼예요
neutral	요즘 60초 하시나요?
sadness	네..? 애니콜을 몰르는 사람이 있구나..
sadness	요즘 스위치 품귀 현상 난다면서요 ㅠㅠ 진즉 살걸
joy	홀홀
neutral	대도님 카카오 이모티콘중에 어피치가 엉덩이게요 복숭아게요?
sadness	아 스위치 사둘걸 그랬나
joy	ㅋㅋ는요?
neutral	시술?
surprise	오오??
neutral	대도님 재봉틀 브랜드 뭐 사셨어욥?
neutral	니니즈가??
joy	웃음소리인데 고정인게 있나요 자기 마음이지ㅋㅋ
joy	흐흐
joy	동숲 가즈아
joy	홍홍
joy	섬 이름은 뭘로 지을까 궁금하넼ㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋ??
neutral	같은느낌
anger	이시국...
joy	화이팅
sadness	언제 시작하나요 ㅠ
neutral	몇시에 동숲 시작하나여?
joy	히히
love	으어아아아ㅏ아아아 실시간이다아아앙!!!!
joy	대도티콘 ㅋㅋㅋ
neutral	둥섬둥섬
sadness	동물의슢 ㅜㅜ
neutral	누구인가 유교방송에서 자음뒤에 모음을 안붙히는게
joy	돈은 뭐든지 가능하죠 ㅋㅋ
joy	엌ㅋㅋㅋㅋ
neutral	안녕하세요
neutral	아델 타수 타노스 당했어요
surprise	?
neutral	마이 달라요
neutral	ㅇㅓ쩐지 볼이 부어보여요
neutral	저도 그 생각으로 동숲하다가 차압이 붙었죠
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	대도님 동숲한다구 하셔서 허버허버 달려왔어요
anger	ㄴㄴ
joy	ㅋ
joy	ㅋㅋㅋㅋ맞아요
joy	ㅋ 하나도 있어요
joy	빚에허덕옄ㅋㅋㅋㅋㅋㅋㅋㅋ
joy	항항
love	얼굴이 반짝반짝거리시네요
joy	인터넷 검색 ㄱㄱㄱㄱㄱㄱㄱㄱㄱㄷㄷㄷ
joy	대하
joy	대하대하
sadness	요즘에 ^^ 이거 쓰면 오히려 올드해보임;;
neutral	어성초제품 추천해요 홍조에 좋아요
joy	기본 ㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋ
joy	히히
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	저 요즘 자꾸 옛날 영상 뜨는데 넘 장족의 발전예요
joy	흫
joy	ㅎㅎㅎㅎㅎ = 흐흐흐흐흐흐
neutral	패파 비숍도 너프...
sadness	대도님 바하3도 다음에 해주세요 ㅠㅠ
joy	안녕하새요 !!
joy	대도님 안녕하세여
joy	ㅋ
neutral	비용이 얼만가욤?
neutral	몬스트럼은 수요일에 하셨어요
sadness	우리나라가 약간 전부터빨리빨리가 습관화되서 그런듯 ㅠㅠ 한편으론 씁슬
love	ㅎㅎㅎㅎㅎ배우같이 웃으신다
joy	오늘 빨리 키셨다! 지금 막 라면 물 올렸는데ㅎㅎ
surprise	와 시대가 이렇게 변했다
neutral	응??대도님 타셨어??
joy	안녕하세용
joy	ㅋㅋㅋㅋ
joy	대도서관 ㅎㅎ 저작권 주장
joy	저는 흐흐 라고 읽는데
surprise	?
joy	ㅋㅋ
joy	히히
joy	아따 풀코스로 받고 오셨네요 ㅋㅋ
love	엥 40대요?? 못해도 20대인줄
joy	그럼 ㅋㅋ는 뭐라고 읽으시나요?ㅋㅋㅋ
neutral	대도님 스프라이트 영상 보고있었는데 마침 같은 옷으로 생방하시네요 !!
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	어쩐지ㅋㅋㅋㅋ얼굴이 왜케 테닝한것처럼 됐나했더니ㅋㅋㅋㅋ
joy	히히
neutral	동숲 칩 스위치 케이스 액정 필름 냥발까지 다 있는데 스위치만 없음
joy	동숲 엄청 기대하고 있었어요!!
joy	ㅎㅎ저는 흥흥으로 읽었는데
sadness	스위치 넘 비싸졌어요 ㅠㅠ
joy	대도티콘 ㅋㅋㅋㅋㅋㅋㅋ
neutral	피부는 타고난겁니다
love	와 동숲ㅠㅠ
surprise	헐
joy	호호
neutral	나비부벳보 들으셔야해요
sadness	맞아요...
joy	오늘 엄청 일찍 오셨네요!!!
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	히읗히읗 이에요
joy	히히!
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
anger	단지땅파며쓰레기모으고 낚시하며쓰레기모으실뜻
neutral	중학생때 동숲했던 제가 지금은 직장인이 되었네요
joy	오늘 방송 일찍 키셨네용 ㅎㅎㅎ
neutral	땡겨주는거?
surprise	헐헐 슈링크!
joy	몸 관리가 답이군요 ㅋㅋㅋ
neutral	한번=열번?
neutral	대도티콘이 있었군용?
joy	ㅎㅎ는 약간 어색한 사이에서
joy	ㅎㅎ
love	ㅇㄱㄴㄱㄴㄱㅅㄴㄱㄷㄱㅅ와 대도서관님 동물의 숲~~~^^
sadness	지금 출근해서 애들 재우고 일해야죠 ㅠㅠ
neutral	□□□
joy	하핫
sadness	저 지금 지형 노가다 뛰는 중인데 힘드네요 좋은게 안나와서 ㅜㅜ
joy	하하 잘쓰죠 제 닉도 하하인데
joy	친할때 ㅋㅋㅋ 안칠할때 ㅎㅎㅎ
neutral	대도님 저는 요즘 영상편집 공부중이예여
neutral	많이달라요
joy	흐흐
neutral	모험가 전사 윗점프 생겼어요!!!
neutral	뭔가 뿌연느낌인데 기분탓인가여
neutral	어릴때 놀동숲 많이 했엄ㅅ어요
neutral	찐팬 이시군요 동숲
joy	흐흐
neutral	기본반찬이네요
joy	ㅋㅋㅋㅋ
joy	저도 닌텐도 DS로 했었어요ㅋ 전 물건 팔아 돈모으기 바빴어요ㅎㅎ
neutral	요즘은 60초 하시나요?
neutral	술취한방송 언제 또하나요??
joy	저도 그렇게 웃는데 ㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋ
surprise	스위치 진짜 가격 급상승
joy	허허
joy	맞습니당! 돈쓰는데로 확실히 좋아집니다
joy	호호~
joy	동숲 잘 모르는데 동숲에도 메플의 직작 같은 개념이 있나요?ㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ창작자요?
joy	대하대하
neutral	대도님 나비보벳따우 아시나요
neutral	듀블은 스킬 하나 쿨타임 늘어났어요
joy	흐흐
neutral	벌겋지만 매끈매끈해졌어용
neutral	동숲동숲
joy	앗 저도여ㅋㅋㅋㅋㅋ
neutral	12년?
neutral	동숲언제시작하신대용?
joy	히히
sadness	언제쯤 시작하나여?ㅜㅜ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	애니콜이 뭔가요?
neutral	동숲ㄱㄱㄱ
neutral	저는 수분크림 만들어써요
joy	ㅋㅋ운 킥킥
joy	ㅋㅋ는 크크잖아여 ㅎㅎ는 흐흐 아닌가여ㅕㅕㅕㅕ
neutral	너무 다른데요
neutral	동숲보러 왔어요
neutral	동숲은 힐링이다..빚이 있어서 그렇지
joy	뭐든 돈을 들이면 좋아지더라고요ㅎ
neutral	훅훅
joy	안녕하세요 흐흥
joy	ㅋㅋㅋㅋㅋ
love	멋있어요
joy	기본반찬ㅋㅋㅋㅋㅋㅋㅋ
neutral	아아
joy	히흫이야 이친구야 ㅋㅋㅋㅋ
joy	히히
neutral	네엡
joy	대하
neutral	동물의 숲 다운 얼마나 걸렸나요??
sadness	대도님 울컥 ㅋ
joy	경운기와 람보르기니 둘다 차인건 같죠 ㅋㅋ
sadness	아델 타수 반토막 났습니다요 ㅠㅠ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	안녕하세요 빨리 켜셨네요^^
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	헉 모동숲 이야기에 허겁지겁 들어왔습니다~~~!!
joy	맞아요 ㅋㅋ
joy	가벼운 웃음
joy	호호
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
surprise	??
anger	빨리 해줘요. 현기증 난다 말이예요.
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	음 ㅇㅅㅇ
sadness	동숲 에디션 한정판 아니래요 기다렸다가 사세요 ㅠㅠ.. 저도 존버중
joy	하하 이런느낌이죠
neutral	ㅇㅇ
joy	밥먹었나요?ㅋ.ㅋ
neutral	가현이오늘 머리감앗어?
joy	기분이사과 ㅋㅋㅋㅋㅋㅋㅋ
neutral	시청자 참여 ㄱㄱ
neutral	10년은 해야될걸
joy	신중하놐ㅋㅋㅋㅋ
joy	ㅇㅎ
joy	거품기로하면편함ㅇㅇ
joy	ㅋㅋㅋㅋ
love	가현이 누나 오늘 예쁘네용
anger	끼준하 개패고싶다 ㅠㅠ
surprise	오
joy	ㅋㅋ
neutral	덜 펴서 그래
neutral	오늘은 승급하려나
surprise	올 기후이
joy	그거 하고 다음날 팔에 알배김 ㅋㅋ
joy	ㅋㅋ
neutral	달고나커피??
neutral	돼지
anger	아으
joy	레전드
neutral	썩소
anger	합리화 쩐다
neutral	영
neutral	기훈이니도해봐
neutral	돼지
neutral	색 나온다 슬슬
joy	안녕하세요 형님
joy	코로나 때문에 못나가서 할거없어서 이거 유행한거자나 ㅋㅋㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋ
neutral	기훈아 넌 그냥 가현이가 얻어묵으라
anger	ㅈㄹ이놐ㅋㅋㅋ
neutral	인스타 ㄱㄱ
neutral	ㅇㅈ
joy	팔바꿔서 하면 되잔아요 ㅋㅋㅋㅋ
neutral	얼음 넣어야
anger	킹기훈은 코로나 안걸림?
neutral	버스충
neutral	얼음
neutral	얼음
neutral	마이뮤지엄이 김봉준이 쓰는 장식장이다 
anger	포기하고 가져와
neutral	얼음 넣자
joy	/업//업/
joy	방송 끝나면 저 피규어로 맞을 듯 ㅋㅋㅋ
joy	하이기훈
neutral	ㅣㅣ
anger	식사지 돼지얌
anger	제발포크
joy	ㅋ
neutral	킹투
neutral	식사대용
neutral	렉걸렷어요
surprise	?
joy	ㅋㅋㅋ돼지같노
love	오빠사랑핸다고 해줘!
anger	아으
neutral	오른족으로 고개 돌리면 누래보여져요
neutral	숟가락이 너무커
love	가현 진짜 쪼금만 더 농도 짙어지면되용 ㅜㅜㅜㅜㅜ언니 화이팅♥️♥️♥️♥️♥️♥️
neutral	그냥 라떼 맛이에요 사드셈;;;;
joy	그렇지
neutral	하산하노
surprise	거의 다한고같은데?????
anger	살 ㅈㄴ 찌지
anger	이시국에 무슨결혼식이고
neutral	위잉
anger	킹기훈이 문제네
neutral	숟가락이 좀 큰거같은데
neutral	앞머리만 감는다
surprise	와 그냥 물이고 기후이꺼
love	가현이 화이팅!!
neutral	두오구해
neutral	근데 진짜 완전 꾸덕해야되
joy	ㅋㅋㅋㅋㅋ
anger	살빼라
neutral	키워줘
anger	닌 너무 그릇이 작다 임마
joy	ㅋㅋ
neutral	지금 비제이들 같이할사람 있나 찾아봐
surprise	색깔차이 오지노
neutral	버스충
anger	그만해 이제
joy	ㄹㅈㄷ
love	귀여우셔
neutral	영ㅊ
anger	걍 사머글란다
neutral	역시 당뇨돼지
joy	안녕하세용
anger	다햏다고
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	더
anger	당뇨 ㅡㅡ
neutral	ㅇㅈ 
neutral	넣자
anger	니가 배고파서 먹었겠지
joy	ㅋㅋㅋㅋㅋㅋㅋㅋ
anger	얼음넣으라고
love	언닝 네일 자세히 보여주실수있나용?
anger	거품을 내라고
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋ
anger	생각보다 맛없나
anger	제발련아
sadness	오늘잠안오겟당
neutral	콩나물키워서 에어팟써요
sadness	애기설사 같도
anger	빙시
neutral	배경화면누구임
anger	기훈아 ㅋㅋㅋ숟가락으러해ㅠㅠㅠ
neutral	김상남자 ㄱㄱ
neutral	간식임
neutral	거기다 베이킹 소다 뿌려야 색갈나옴
joy	ㅋㅋㅋ
anger	너두 찐따자나 ㅎㅎ
joy	처들어가자! ㅋㅋㅋㅋ
anger	넌 버리라고 jot병sin아
joy	다이소 거품기 전동으로 하는거 있는데 ㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋ
joy	오른판없어집니다ㅋㅋㅋ
neutral	간식임
joy	ㅋㅋㅋㅋㅋㅋㅋ
neutral	절 소리 나는데
neutral	담배 피니
neutral	손소독제 만든건 어떻게됨?
anger	너 여름에 아이스라떼 압수다 개쌔이야
neutral	얼음넣게 냅두지
joy	ㅋㅋㅋㅋㅋㅋㅋ
anger	밤 새서 졌자 기훈이는
neutral	오랜만이네
anger	닌 설사라고 개자슥아
joy	ㅋㅋㅋㅋㅋ
anger	개망이다 걍
neutral	이거 땅콩 카라멜 맛나요
anger	뭐래
anger	설탕하고커피가루더넣어라고킹기훈
surprise	앞머리 쥐파먹음
anger	망함
neutral	자꾸
neutral	테이블밑에 위치가 좀 글타잉
anger	기훈아 이제 들어가 자라 마
neutral	2부는?
neutral	얼음좀 널어먹어
anger	아까팔만잇다면된다더니 기훈아 ㅋㅋ
neutral	4000번돌려요
neutral	담배피누
anger	그냥 마 먹지마라
neutral	섞어서 먹어야돼
joy	와 꽃보다남자 은제적 노래고 ㅋㅋ
neutral	윽박함
neutral	마이뮤지엄 장식장 미만잡이다 기훈아 
joy	커피는 살안쩌요 살은 내가쩌요~~
sadness	물작아야 거품잘나지...
surprise	기훈이 ♡냐? 부르르 떠누 ㅋㅋㅋㅋㅋㅋ
fear	아 폰던질뻔
joy	ㅋㅋㅋ
neutral	진마내
neutral	기훈아 소주넣으면 빨리됨
neutral	그니까가혀이가맞지
neutral	좀 더해
neutral	기훈이는 300번만 더해라
neutral	킹준하
neutral	우유넘많다
joy	행님 아메리카노가 다이어트 음식입니다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	/하이//하이/
surprise	오
anger	미지근한 라떼 먹겟누
joy	ㅋㅋㅋㅋ
neutral	잇었어
joy	ㅋㅋㅋㅋㅋㅋㅋㅋ
sadness	좀만 더해ㅠ
anger	가현이가 개 실패고
joy	그냥 그상태로 먹어라 ㅋㅋㅋㅋㅋㅋㅋ
neutral	용
neutral	인스타용 사진 안 올리십니까 형님
surprise	?
anger	버려라
neutral	왜너
anger	트름 아으
neutral	이것좀 따깨
neutral	4000번
sadness	임마 햄벅이 그때는없다...
joy	성공
joy	ㅋㅋㅋㅋ
neutral	김정은
anger	롤해야지 어제 v4하니까 폭동일어나던데
love	그냥 달달함
anger	기훈이는 돌리는 꼬라지를 보니까 실패하겠다 ㅋㅋ
neutral	술뭇나
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	얼음은 그냥 시원하게 먹기위해서야
love	귀엽다
neutral	먹울때 가장 신중하누
neutral	깡페
neutral	ㅣㅣ
neutral	버스타라
anger	얼음 넣으라고 돼지새끼야
joy	✅기훈이햄 살 빠졌어요?✅
joy	ㅋㅋㅋㅋ
anger	확
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	기훈이형 간만에 술먹방 함 안하십니까 ㅎㅎ/샤방//샤방//샤방/
neutral	뜨신물
neutral	가운데는 개껌인가
anger	바리스타한테 훈수두는 일반인
neutral	돼지
joy	목탁치시는거 같습니다 행님
neutral	잣가락 한깡으로해야해여
neutral	뺏보이
joy	ㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	영차영차
joy	형 어차피 브론지잖아욬ㅋㅋㅋㅋㅋㅋㅋ
neutral	질혜님생일파티안가세요
anger	ㅅ제발 먹어
neutral	대구 루피 김기훈 !
neutral	믹스커피나묵자
neutral	탁탁탁
neutral	버억
anger	유식한척 하지마라 스바라미
neutral	얼마주고샀엉??
neutral	콩나물
sadness	얼음 넣자 제발 ㅠ
surprise	요란하다..
joy	ㅋㅋㅋㅋㅋㅋ
anger	자 이제 2부 비빔면에 허니콤보 먹방가자 개쉐이야 배고프다 묵자 스원하이
joy	얼음넣어야 맛있음
joy	ㅋㅋ
neutral	기후니는배달시키자
anger	조졌다
sadness	못구해
neutral	물 찌끔넣으랬는데
neutral	그만
neutral	저거근데 저어서 먹는거임??
neutral	메로나나 무라ㅡ
love	언니오늘 진짜 레전드 귀염 ㅠ̑̈ㅠ̑̈ 😎😎
anger	넣어도 된다고 ㅡㅡㅡ
joy	유하
neutral	섞은데다가 우유를 부어라
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	차
sadness	아냐 언니 다됫어요 ㅠ 기훈이만 문제ㅜㅜㅜㅜㅜㅜ🤭🤭🤭🤭🐷🐽🤗🐽
joy	ㅋㅋ
surprise	 오우
neutral	케이스 어디서 구한건가여?
anger	돼지야
joy	으와 직인다
neutral	얼음해도돼
surprise	오
anger	시끄러 좀ㅡㅡ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋ
anger	아오
neutral	우유 더넣러
joy	담뱈ㅋㅋ
joy	하윙
joy	ㅋㅋㅋㅋㅋ
neutral	얼음녹으면 우유물
neutral	둘다 더 해야돼
anger	끼훈아 뱃보이 틀고 스원하이 헤드뱅이 돌리고 시작하자 개쉐이야
neutral	돼지
neutral	킹기훈 = 용
neutral	피스푼
surprise	오 첨단기술 ㄷㄷㄷ
neutral	ㄴㄴ저정도면댐
anger	기후니 생ㅇ리하노
anger	아는척하지망
neutral	정석이고 기후이
joy	ㄴㅋㅋㅋㅋㄴㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
neutral	오늘의 컨텐츠 해놓고 v4?
joy	ㅋㅋㅋㅋ
neutral	거품기로해라
joy	ㅋㅋㅋ 누가 간밤에 썰어갔녜 ㅋㅋ
neutral	요양원 리뷰하겠노
neutral	행님 레몬챌린지 지목 됬나요?
anger	보겟냐?
neutral	윽박이영상 참고해라
neutral	물거
love	킹기훈 개머싯어/하트//하트//하트/
love	그래도 저런남편 귀엽지않냐 ㅋㅋㅋㅋㅋㅋㅋ
neutral	케이쐇다
sadness	아팟자너
neutral	저정도까지 아닌데
anger	기후니형 말만하지말고 하라고 ㅋㅋㅋㅋ
neutral	영
neutral	기훈아 손올려라
anger	다됬다고
joy	ㅋㅋㅋㅋㅋㅋㅋ
neutral	차
anger	ㅡㅡ
anger	아니 성욕이 1도 없단말이가 게쉐이야
neutral	건전지
neutral	됬네
anger	똥이둥둥떠잇네
neutral	깨박이는왜안왓노
neutral	하루종일 저을거에여?
joy	언넝 먹어봐여
neutral	끼바리스타
surprise	아ㅏㅏㅏㅏ
neutral	딸근읍나
neutral	형 진짜 몇키로에요
love	잠옷귀엽노
neutral	그렇게 하면 또 묻지
joy	ㅋㅋㅋㅋㅋㅋㅋㅋ
surprise	오
joy	헤헤헤
surprise	?
neutral	걍 머랭만든다고 생각해
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	ㅋㅋ
neutral	여기서 나는 bj킹기훈 카면서 찍자
neutral	돼지
neutral	뜨신물
neutral	오늘 또 v4함?
neutral	고마
joy	오늘 1조 플렉스 했습니다 ㄹㅈㄷ
neutral	뜨거운물
neutral	난 몇천번해서 성공함
neutral	얼음 넣으려면 넣어도 돼
joy	표정이 별로 맛없는거 같은데ㅋㅋㅋㄱ
joy	유하
joy	컨텐츠괴물 ㅋㅋㅋㅋㅋㄲ
neutral	거침이없습니다 
neutral	신거먹었나?
joy	숟가락에서 안떨어지는거 맞아 ㅋㅋ
neutral	얼음 너어먹어라고
neutral	영
joy	ㅋㅋㅋ
neutral	별풍버억 
joy	숟가락으로 하다가 팔 빠지는 줄 알았어요 ㅋㅋㅋ
joy	ㅋㅋㅋㅋㅋ 기훈이형 사욱당하노 ㅋㅋㅋㅋㅋ
joy	나이따 ㅋㅋ
neutral	영
joy	마자마자 ㅋㅋㅋㅋ
neutral	z플립 톰브라운 인기 많던데
joy	안녕하십니까 형님
sadness	넓은거에해 저거 저러면 젓기 힘들다 ....
joy	ㅋㅋㅋㄴㄴ
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
joy	ㅇ헤ㅔ
joy	하이기훈
anger	인천갔다가 줫목질좀하다 내려오면안됨?
joy	ㅋㅋㅋㅋㅋㅋㅋ
neutral	딸근육
neutral	오늘 롤 안해요??
neutral	몰라
neutral	그냥 커피우유아니냐 
love	♥️♥️♥️💗♥️💗♥️💗 온니 얼음 한개만 넣어요 💗♥️💗♥️💗♥️♥️♥️♥️
neutral	넣어넣어
joy	ㅋㅋ
neutral	영
surprise	기훈이 예민보스노
joy	ㅋㅋ
anger	기훈아 닌 요리하지마
joy	ㅋㅋ
neutral	얼음 넣어도돼
neutral	소통하자
neutral	다르지
joy	기훈이형 ㅋㅋㅋㅋㅋ가현이누나꺼 부러워하뉴
anger	망한다고
joy	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
anger	그렇게계속 조금씩넣다가망하게싣ㆍ
joy	여인들ㅋㅋㅋㅋㅋㅋ
joy	아 ㅋㅋㅋㅋㅋㅋ
anger	그냥 믹스 처먹을려
surprise	똥독오른거아니가
neutral	코로나19 레몬챌린지하시나여?
anger	대가리`
neutral	킹준하 김치전 또굽네
neutral	1:1:1로 해야지
